id,note_type,duration,rel_position,img_src
005467.png,note4,8,-2,lg-212107868-aug-lilyjazz--page-2.png
005468.png,note4,32,2,lg-212107868-aug-lilyjazz--page-2.png
005469.png,note4,16.,5,lg-212107868-aug-lilyjazz--page-2.png
005470.png,note8,16.,7,lg-212107868-aug-lilyjazz--page-2.png
005471.png,note4,8,5,lg-212107868-aug-lilyjazz--page-2.png
005472.png,note8,4,6,lg-212107868-aug-lilyjazz--page-2.png
005473.png,note8,32,8,lg-212107868-aug-lilyjazz--page-2.png
005474.png,note4,8,2,lg-212107868-aug-lilyjazz--page-2.png
005475.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005476.png,note4,8,2,lg-212107868-aug-lilyjazz--page-2.png
005477.png,note8,4,-3,lg-212107868-aug-lilyjazz--page-2.png
005478.png,note4,8,0,lg-212107868-aug-lilyjazz--page-2.png
005479.png,note4,8,0,lg-212107868-aug-lilyjazz--page-2.png
005480.png,note4,4,-1,lg-212107868-aug-lilyjazz--page-2.png
005481.png,note4,8,1,lg-212107868-aug-lilyjazz--page-2.png
005482.png,note4,4,0,lg-212107868-aug-lilyjazz--page-2.png
005483.png,note4,4,5,lg-212107868-aug-lilyjazz--page-2.png
005484.png,note8,8,2,lg-212107868-aug-lilyjazz--page-2.png
005485.png,note8,8,4,lg-212107868-aug-lilyjazz--page-2.png
005486.png,note8,8,4,lg-212107868-aug-lilyjazz--page-2.png
005487.png,note4,4,7,lg-212107868-aug-lilyjazz--page-2.png
005488.png,note8,8,6,lg-212107868-aug-lilyjazz--page-2.png
005489.png,note16,8,4,lg-212107868-aug-lilyjazz--page-2.png
005490.png,note8,4,5,lg-212107868-aug-lilyjazz--page-2.png
005491.png,note8,8,0,lg-212107868-aug-lilyjazz--page-2.png
005492.png,note16,8,4,lg-212107868-aug-lilyjazz--page-2.png
005493.png,note8,8,2,lg-212107868-aug-lilyjazz--page-2.png
005494.png,note8,8,6,lg-212107868-aug-lilyjazz--page-2.png
005495.png,note4,4,7,lg-212107868-aug-lilyjazz--page-2.png
005496.png,note4,4,4,lg-212107868-aug-lilyjazz--page-2.png
005497.png,note4,16,2,lg-212107868-aug-lilyjazz--page-2.png
005498.png,note4,8,3,lg-212107868-aug-lilyjazz--page-2.png
005499.png,note8,8,2,lg-212107868-aug-lilyjazz--page-2.png
005500.png,note4,4,3,lg-212107868-aug-lilyjazz--page-2.png
005501.png,note4,4,5,lg-212107868-aug-lilyjazz--page-2.png
005502.png,note4,16,1,lg-212107868-aug-lilyjazz--page-2.png
005503.png,note8,16,1,lg-212107868-aug-lilyjazz--page-2.png
005504.png,note4,16,2,lg-212107868-aug-lilyjazz--page-2.png
005505.png,note4,8,3,lg-212107868-aug-lilyjazz--page-2.png
005506.png,note4,16,2,lg-212107868-aug-lilyjazz--page-2.png
005507.png,note4,16,1,lg-212107868-aug-lilyjazz--page-2.png
005508.png,note8,8,2,lg-212107868-aug-lilyjazz--page-2.png
005509.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005510.png,note4,4,4,lg-212107868-aug-lilyjazz--page-2.png
005511.png,note4,16,3,lg-212107868-aug-lilyjazz--page-2.png
005512.png,note8,8,4,lg-212107868-aug-lilyjazz--page-2.png
005513.png,note4,8,3,lg-212107868-aug-lilyjazz--page-2.png
005514.png,note8,8,2,lg-212107868-aug-lilyjazz--page-2.png
005515.png,note4,16,0,lg-212107868-aug-lilyjazz--page-2.png
005516.png,note8,8,1,lg-212107868-aug-lilyjazz--page-2.png
005517.png,note4,16,0,lg-212107868-aug-lilyjazz--page-2.png
005518.png,note4,8,0,lg-212107868-aug-lilyjazz--page-2.png
005519.png,note4,16,-1,lg-212107868-aug-lilyjazz--page-2.png
005520.png,note16,8,3,lg-212107868-aug-lilyjazz--page-2.png
005521.png,note8,4,4,lg-212107868-aug-lilyjazz--page-2.png
005522.png,note4,8,0,lg-212107868-aug-lilyjazz--page-2.png
005523.png,note4,8,2,lg-212107868-aug-lilyjazz--page-2.png
005524.png,note8,16,1,lg-212107868-aug-lilyjazz--page-2.png
005525.png,note8,16,2,lg-212107868-aug-lilyjazz--page-2.png
005526.png,note8,8,2,lg-212107868-aug-lilyjazz--page-2.png
005527.png,note8,4,3,lg-212107868-aug-lilyjazz--page-2.png
005528.png,note8,8,0,lg-212107868-aug-lilyjazz--page-2.png
005529.png,note4,4,5,lg-212107868-aug-lilyjazz--page-2.png
005530.png,note4,8,1,lg-212107868-aug-lilyjazz--page-2.png
005531.png,note4,4,-3,lg-212107868-aug-lilyjazz--page-2.png
005532.png,note4,8,0,lg-212107868-aug-lilyjazz--page-2.png
005533.png,note4,8,2,lg-212107868-aug-lilyjazz--page-2.png
005534.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005535.png,note4,4,-1,lg-212107868-aug-lilyjazz--page-2.png
005536.png,note4,4,0,lg-212107868-aug-lilyjazz--page-2.png
005537.png,note8,16,6,lg-212107868-aug-lilyjazz--page-2.png
005538.png,note4,8,5,lg-212107868-aug-lilyjazz--page-2.png
005539.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005540.png,note4,16,7,lg-212107868-aug-lilyjazz--page-2.png
005541.png,note4,8,8,lg-212107868-aug-lilyjazz--page-2.png
005542.png,note4,8,7,lg-212107868-aug-lilyjazz--page-2.png
005543.png,note4,16,8,lg-212107868-aug-lilyjazz--page-2.png
005544.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005545.png,note4,8,9,lg-212107868-aug-lilyjazz--page-2.png
005546.png,note4,8,8,lg-212107868-aug-lilyjazz--page-2.png
005547.png,note4,8,8,lg-212107868-aug-lilyjazz--page-2.png
005548.png,note4,16,8,lg-212107868-aug-lilyjazz--page-2.png
005549.png,note8,8,7,lg-212107868-aug-lilyjazz--page-2.png
005550.png,note4,8,6,lg-212107868-aug-lilyjazz--page-2.png
005551.png,note8,16,9,lg-212107868-aug-lilyjazz--page-2.png
005552.png,note8,8,6,lg-212107868-aug-lilyjazz--page-2.png
005553.png,note16,16,2,lg-212107868-aug-lilyjazz--page-2.png
005554.png,note8,8,2,lg-212107868-aug-lilyjazz--page-2.png
005555.png,note16,16,1,lg-212107868-aug-lilyjazz--page-2.png
005556.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005557.png,note4,16,9,lg-212107868-aug-lilyjazz--page-2.png
005558.png,note4,8,0,lg-212107868-aug-lilyjazz--page-2.png
005559.png,note4,16,1,lg-212107868-aug-lilyjazz--page-2.png
005560.png,note8,4,0,lg-212107868-aug-lilyjazz--page-2.png
005561.png,note4,16,0,lg-212107868-aug-lilyjazz--page-2.png
005562.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005563.png,note4,16,7,lg-212107868-aug-lilyjazz--page-2.png
005564.png,note4,8,7,lg-212107868-aug-lilyjazz--page-2.png
005565.png,note4,16,6,lg-212107868-aug-lilyjazz--page-2.png
005566.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005567.png,note4,8,8,lg-212107868-aug-lilyjazz--page-2.png
005568.png,note4,8,6,lg-212107868-aug-lilyjazz--page-2.png
005569.png,note4,16,5,lg-212107868-aug-lilyjazz--page-2.png
005570.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005571.png,note8,4,3,lg-212107868-aug-lilyjazz--page-2.png
005572.png,note4,8,2,lg-212107868-aug-lilyjazz--page-2.png
005573.png,note4,4,8,lg-212107868-aug-lilyjazz--page-2.png
005574.png,note4,8,7,lg-212107868-aug-lilyjazz--page-2.png
005575.png,note4,16,6,lg-212107868-aug-lilyjazz--page-2.png
005576.png,note4,8,6,lg-212107868-aug-lilyjazz--page-2.png
005577.png,note4,8,4,lg-212107868-aug-lilyjazz--page-2.png
005578.png,note4,4,4,lg-212107868-aug-lilyjazz--page-2.png
005579.png,note4,8,5,lg-212107868-aug-lilyjazz--page-2.png
005580.png,note4,8,8,lg-212107868-aug-lilyjazz--page-2.png
005581.png,note8,8,1,lg-212107868-aug-lilyjazz--page-2.png
005582.png,note16,8,6,lg-212107868-aug-lilyjazz--page-2.png
005583.png,note8,8,1,lg-212107868-aug-lilyjazz--page-2.png
005584.png,note4,4,3,lg-212107868-aug-lilyjazz--page-2.png
005585.png,note4,4,4,lg-212107868-aug-lilyjazz--page-2.png
005586.png,note16,8,5,lg-212107868-aug-lilyjazz--page-2.png
005587.png,note4,8,8,lg-212107868-aug-lilyjazz--page-2.png
005588.png,note4,16,7,lg-212107868-aug-lilyjazz--page-2.png
005589.png,note4,16,6,lg-212107868-aug-lilyjazz--page-2.png
005590.png,note4,4,7,lg-212107868-aug-lilyjazz--page-2.png
005591.png,note4,8,9,lg-212107868-aug-lilyjazz--page-2.png
005592.png,note4,8,-1,lg-39034789-aug-emmentaler--page-21.png
005593.png,note4,8*2/3,0,lg-39034789-aug-emmentaler--page-21.png
005594.png,note4,8,6,lg-39034789-aug-emmentaler--page-21.png
005595.png,note4,8,6,lg-39034789-aug-emmentaler--page-21.png
005596.png,note4,8*2/3,1,lg-39034789-aug-emmentaler--page-21.png
005597.png,note4,8,2,lg-39034789-aug-emmentaler--page-21.png
005598.png,note4,8,-1,lg-39034789-aug-emmentaler--page-21.png
005599.png,note4,8,2,lg-39034789-aug-emmentaler--page-21.png
005600.png,note4,8,-1,lg-39034789-aug-emmentaler--page-21.png
005601.png,note4,8,2,lg-39034789-aug-emmentaler--page-21.png
005602.png,note4,8,-2,lg-39034789-aug-emmentaler--page-21.png
005603.png,note4,8,2,lg-39034789-aug-emmentaler--page-21.png
005604.png,note4,8,-2,lg-39034789-aug-emmentaler--page-21.png
005605.png,note4,8,4,lg-39034789-aug-emmentaler--page-21.png
005606.png,note4,8*2/3,2,lg-39034789-aug-emmentaler--page-21.png
005607.png,note4,4,3,lg-39034789-aug-emmentaler--page-21.png
005608.png,note4,8,3,lg-39034789-aug-emmentaler--page-21.png
005609.png,note2,2,3,lg-39034789-aug-emmentaler--page-21.png
005610.png,note4,8,1,lg-39034789-aug-emmentaler--page-21.png
005611.png,note4,8,3,lg-39034789-aug-emmentaler--page-21.png
005612.png,note4,8,1,lg-39034789-aug-emmentaler--page-21.png
005613.png,note2,2,5,lg-39034789-aug-emmentaler--page-21.png
005614.png,note2,2,5,lg-39034789-aug-emmentaler--page-21.png
005615.png,note4,8,3,lg-39034789-aug-emmentaler--page-21.png
005616.png,note4,8,3,lg-39034789-aug-emmentaler--page-21.png
005617.png,note4,4,4,lg-39034789-aug-emmentaler--page-21.png
005618.png,note4,4,3,lg-39034789-aug-emmentaler--page-21.png
005619.png,note2,2.,5,lg-39034789-aug-emmentaler--page-21.png
005620.png,note4,4,4,lg-39034789-aug-emmentaler--page-21.png
005621.png,note4,4,3,lg-39034789-aug-emmentaler--page-21.png
005622.png,note4,4,3,lg-39034789-aug-emmentaler--page-21.png
005623.png,note4,8,2,lg-39034789-aug-emmentaler--page-21.png
005624.png,note4,8,6,lg-39034789-aug-emmentaler--page-21.png
005625.png,note4,8,1,lg-39034789-aug-emmentaler--page-21.png
005626.png,note4,8,2,lg-39034789-aug-emmentaler--page-21.png
005627.png,note4,8,-2,lg-39034789-aug-emmentaler--page-21.png
005628.png,note4,8,-1,lg-39034789-aug-emmentaler--page-21.png
005629.png,note4,8,8,lg-39034789-aug-emmentaler--page-21.png
005630.png,note2,2,3,lg-39034789-aug-emmentaler--page-21.png
005631.png,note4,8,1,lg-39034789-aug-emmentaler--page-21.png
005632.png,note4,8,2,lg-39034789-aug-emmentaler--page-21.png
005633.png,note4,8,2,lg-39034789-aug-emmentaler--page-21.png
005634.png,note2,2.,4,lg-39034789-aug-emmentaler--page-21.png
005635.png,note4,8,3,lg-39034789-aug-emmentaler--page-21.png
005636.png,note4,8,-1,lg-39034789-aug-emmentaler--page-21.png
005637.png,note2,2.,7,lg-39034789-aug-emmentaler--page-21.png
005638.png,note4,8,3,lg-39034789-aug-emmentaler--page-21.png
005639.png,note4,4,7,lg-39034789-aug-emmentaler--page-21.png
005640.png,note4,4,3,lg-39034789-aug-emmentaler--page-21.png
005641.png,note4,8,4,lg-39034789-aug-emmentaler--page-21.png
005642.png,note4,8*2/3,1,lg-39034789-aug-emmentaler--page-21.png
005643.png,note4,8*2/3,0,lg-39034789-aug-emmentaler--page-21.png
005644.png,note4,8*2/3,2,lg-39034789-aug-emmentaler--page-21.png
005645.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005646.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005647.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005648.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005649.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005650.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005651.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005652.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005653.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005654.png,note2,2.,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005655.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005656.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005657.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005658.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005659.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005660.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005661.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005662.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005663.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005664.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005665.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005666.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005667.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005668.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005669.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005670.png,note4,4,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005671.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005672.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005673.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005674.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005675.png,note2,2.,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005676.png,note4,16,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005677.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005678.png,note4,8.,-7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005679.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005680.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005681.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005682.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005683.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005684.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005685.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005686.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005687.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005688.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005689.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005690.png,note4,4,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005691.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005692.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005693.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005694.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005695.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005696.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005697.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005698.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005699.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005700.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005701.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005702.png,note2,2.,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005703.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005704.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005705.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005706.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005707.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005708.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005709.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005710.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005711.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005712.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005713.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005714.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005715.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005716.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005717.png,note4,4,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005718.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005719.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005720.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005721.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005722.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005723.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005724.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005725.png,note4,4,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005726.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005727.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005728.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005729.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005730.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005731.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005732.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005733.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005734.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005735.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005736.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005737.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005738.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005739.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005740.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005741.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005742.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005743.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005744.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005745.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005746.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005747.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005748.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005749.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005750.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005751.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005752.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005753.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005754.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005755.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005756.png,note4,8,8,lg-273859961555875753-aug-gutenberg1939--page-1.png
005757.png,note4,8,4,lg-273859961555875753-aug-gutenberg1939--page-1.png
005758.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005759.png,note2,2.,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005760.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005761.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005762.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005763.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005764.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005765.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005766.png,note2,2.,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005767.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005768.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005769.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005770.png,note4,4,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005771.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005772.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005773.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005774.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005775.png,note4,8,3,lg-273859961555875753-aug-gutenberg1939--page-1.png
005776.png,note4,8,7,lg-273859961555875753-aug-gutenberg1939--page-1.png
005777.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005778.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005779.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005780.png,note2,2.,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005781.png,note4,16,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005782.png,note4,8.,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005783.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005784.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005785.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005786.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005787.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005788.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005789.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005790.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005791.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005792.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005793.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005794.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005795.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005796.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005797.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005798.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005799.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005800.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005801.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005802.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005803.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005804.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005805.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005806.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005807.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005808.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005809.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005810.png,note4,4,-2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005811.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005812.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005813.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005814.png,note4,8,5,lg-273859961555875753-aug-gutenberg1939--page-1.png
005815.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005816.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005817.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005818.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005819.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005820.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005821.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005822.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005823.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005824.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005825.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005826.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005827.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005828.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005829.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005830.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005831.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005832.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005833.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005834.png,note4,8,1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005835.png,note2,2.,-1,lg-273859961555875753-aug-gutenberg1939--page-1.png
005836.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005837.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005838.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005839.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
005840.png,note4,8,2,lg-273859961555875753-aug-gutenberg1939--page-1.png
005841.png,note4,8,0,lg-273859961555875753-aug-gutenberg1939--page-1.png
005842.png,note4,8,6,lg-273859961555875753-aug-gutenberg1939--page-1.png
